customer_id,customer_name,segment,region,total_orders,total_revenue,total_profit,avg_discount,avg_margin,first_order,last_order,num_categories,num_channels,churn_prob
DB-13270,Deborah Brumfield,Home Office,West,8,4655.897,841.8263999999999,0.2076923076923077,-0.06390109890109893,2014-02-04,2017-11-07,3,3,
DB-13360,Dennis Bolton,Home Office,East,5,1081.466,291.0085,0.08333333333333333,0.33865740740740735,2014-11-19,2017-04-10,3,3,
DB-13405,Denny Blanton,Consumer,Central,4,1711.692,438.9092,0.028571428571428574,0.3001785714285714,2015-08-08,2017-06-26,3,3,0.99769896
DB-13555,Dorothy Badders,Corporate,South,7,3908.8028,109.32700000000001,0.15142857142857144,0.09598739495798318,2014-04-21,2017-09-14,3,3,
DB-13615,Doug Bickford,Consumer,West,7,1989.05,438.80119999999994,0.14545454545454548,0.2418181818181818,2014-09-30,2017-11-27,2,3,
DB-13660,Duane Benoit,Consumer,East,7,1155.202,177.67350000000002,0.16,0.11725000000000001,2014-06-17,2017-12-18,3,3,
DC-12850,Dan Campbell,Consumer,South,9,3336.168,-1441.6312999999998,0.21111111111111114,0.047546296296296295,2014-07-05,2017-11-23,3,3,
DC-13285,Debra Catini,Consumer,Central,5,1174.618,132.06820000000002,0.07857142857142858,0.16684873949579831,2014-12-29,2017-12-07,3,3,
DD-13570,Dorothy Dickinson,Consumer,Central,6,269.542,36.4344,0.24444444444444446,-0.15055555555555558,2014-03-31,2017-11-19,2,3,
DE-13255,Deanra Eno,Home Office,East,5,2550.874,464.47139999999996,0.1111111111111111,0.21490740740740738,2014-08-22,2016-01-11,3,3,
DF-13135,David Flashing,Consumer,West,3,2390.534,-259.3097,0.2833333333333334,-0.17416666666666666,2014-10-04,2016-01-30,3,2,
DG-13300,Deirdre Greer,Corporate,East,5,3195.818,562.7761,0.1,0.22593749999999999,2014-11-01,2017-11-28,3,3,
DH-13075,Dave Hallsten,Corporate,South,6,4932.872,1193.7404,0.0782608695652174,0.18630434782608693,2014-11-21,2017-03-28,3,3,
DH-13675,Duane Huffman,Home Office,East,4,1043.096,116.667,0.12272727272727274,0.17665775401069517,2014-08-12,2015-11-15,3,3,0.99655837
DJ-13420,Denny Joy,Corporate,South,4,2012.52,483.03499999999997,0.0,0.29799999999999993,2014-12-08,2016-04-02,2,3,
DJ-13510,Don Jones,Corporate,South,8,2501.6879999999996,345.2521,0.06923076923076923,0.2834065934065934,2014-08-17,2017-11-12,3,3,
DJ-13630,Doug Jacobs,Consumer,East,3,3356.398,731.5644,0.0625,0.25621527777777775,2015-12-14,2017-12-18,3,2,
DK-12835,Damala Kotsonis,Corporate,West,12,3256.48,881.1228000000001,0.17777777777777778,0.16045414462081128,2014-03-26,2017-12-09,3,3,
DK-12895,Dana Kaydos,Consumer,Central,5,4282.176,937.6496,0.08000000000000002,0.2338333333333333,2015-03-08,2017-11-15,3,3,
DK-12985,Darren Koutras,Consumer,South,5,1687.04,-107.35379999999998,0.1625,0.0534375,2014-11-24,2017-12-23,2,3,
DK-13090,Dave Kipp,Consumer,West,7,2650.557,536.3935,0.13846153846153847,0.18988095238095237,2015-03-02,2017-11-18,3,3,
DK-13150,David Kendrick,Corporate,Central,2,797.832,249.9447,0.12000000000000002,0.31849999999999995,2014-12-05,2017-12-20,2,2,0.002933929
DK-13225,Dean Katz,Corporate,East,9,4802.394,209.89940000000004,0.19473684210526318,0.0531140350877193,2014-03-14,2017-12-20,3,3,
DK-13375,Dennis Kane,Consumer,East,8,3318.486,377.0799,0.10869565217391304,0.10527432712215319,2014-09-07,2017-12-11,3,3,
DL-12865,Dan Lawera,Consumer,East,8,1503.112,322.2449,0.15,0.22285714285714284,2014-06-29,2017-09-21,3,3,
DL-12925,Daniel Lacy,Consumer,West,6,3272.2,4.213200000000029,0.03571428571428571,0.2814285714285714,2014-09-09,2017-11-03,3,3,0.0034463806
DL-13315,Delfina Latchford,Consumer,East,8,1458.258,288.8732,0.1823529411764706,0.09068627450980393,2014-01-16,2017-12-08,3,3,0.0023729333
DL-13330,Denise Leinenbach,Consumer,West,4,585.02,222.6812,0.05,0.305,2014-06-23,2017-11-03,3,3,0.0039030376
DL-13495,Dionis Lloyd,Corporate,West,8,3539.322,-52.78799999999997,0.05000000000000001,0.2764583333333333,2015-12-25,2017-10-15,3,3,
DM-12955,Dario Medina,Corporate,Central,7,1322.034,108.7583,0.16666666666666666,0.15674603174603174,2014-09-30,2017-09-07,2,3,
DM-13015,Darrin Martin,Consumer,West,7,6345.103,1677.3931,0.22999999999999998,0.04533333333333332,2014-09-14,2017-11-03,3,3,
DM-13345,Denise Monton,Corporate,South,8,4074.4719999999998,1319.0586,0.1,0.2481196581196581,2014-11-03,2017-12-08,3,3,0.0017119135
DM-13525,Don Miller,Corporate,Central,3,1376.792,199.7688,0.16999999999999998,0.144,2014-07-05,2016-09-05,3,3,
DN-13690,Duane Noonan,Consumer,West,7,2139.79,540.5405000000001,0.018181818181818184,0.29886363636363633,2014-09-20,2017-05-27,3,3,
DO-13435,Denny Ordway,Consumer,South,9,1300.0315,-38.90860000000001,0.15769230769230771,0.16417832167832166,2014-10-03,2017-08-19,3,3,
DO-13645,Doug O'Connell,Consumer,West,7,1267.316,294.0676,0.09090909090909091,0.2668181818181818,2015-11-07,2017-12-04,3,3,
DP-13000,Darren Powers,Consumer,Central,9,1050.636,241.4524,0.2117647058823529,0.13151960784313724,2014-01-03,2017-08-26,3,3,
DP-13105,Dave Poirier,Corporate,West,8,2215.002,563.1761,0.1142857142857143,0.26857142857142857,2015-08-22,2017-12-24,3,3,
DP-13165,David Philippe,Consumer,East,2,1058.616,-40.93759999999999,0.15000000000000002,0.19437500000000002,2014-12-02,2015-10-10,3,3,
DP-13390,Dennis Pardue,Home Office,Central,9,5480.723999999999,1571.8318,0.18571428571428572,0.023392857142857104,2014-07-05,2017-01-06,2,3,
DR-12880,Dan Reichenbach,Corporate,Central,9,6528.034000000001,1641.8613,0.13333333333333333,0.18253472222222222,2015-09-25,2017-12-27,3,3,0.0016477611
DR-12940,Daniel Raglin,Home Office,East,8,8350.868,2869.0759999999996,0.15384615384615383,0.03910256410256408,2014-03-28,2017-11-10,3,3,
DS-13030,Darrin Sayre,Home Office,West,4,1762.213,193.3319,0.1394736842105263,0.17129772961816303,2014-07-09,2017-09-28,3,3,
DS-13180,David Smith,Corporate,Central,9,2881.8128,163.6993,0.15350000000000003,0.10017121848739494,2014-04-28,2017-12-07,3,3,
DV-13045,Darrin Van Huff,Corporate,West,5,1119.483,-427.184,0.17222222222222222,0.08515512265512266,2016-06-12,2017-12-11,3,3,
DV-13465,Dianna Vittorini,Consumer,West,6,3341.587,353.2127,0.11333333333333334,0.15416666666666667,2014-06-22,2017-12-01,2,3,
DW-13195,David Wiener,Corporate,Central,6,1080.751,-86.87379999999999,0.24444444444444446,0.011626984126984121,2014-01-18,2017-10-22,3,3,
DW-13480,Dianna Wilson,Home Office,Central,5,5271.628,1348.7556,0.03636363636363637,0.29568181818181816,2014-06-01,2017-05-27,3,3,
DW-13540,Don Weiss,Consumer,West,5,344.08,69.6672,0.17777777777777778,0.18166666666666664,2016-02-27,2017-09-23,2,2,
DW-13585,Dorothy Wardle,Corporate,East,7,1204.854,-266.8966,0.17,0.12274999999999998,2014-08-24,2017-05-02,3,3,
Dl-13600,Dorris liebe,Corporate,Central,5,755.602,175.2388,0.21666666666666667,-0.23379629629629628,2014-03-30,2017-09-02,2,2,
Dp-13240,Dean percer,Home Office,West,11,7198.7609999999995,333.36479999999995,0.18620689655172415,0.10040229885057468,2014-05-26,2017-10-07,3,3,
EA-14035,Erin Ashbrook,Corporate,South,13,2846.705,-52.74059999999998,0.3,-0.05994761904761907,2014-09-13,2017-07-31,3,3,
EB-13705,Ed Braxton,Corporate,East,9,3644.978,13.621500000000005,0.25833333333333336,0.07941468253968254,2014-07-08,2017-11-12,3,3,
EB-13750,Edward Becker,Corporate,West,10,3236.314,-80.28599999999999,0.145,0.11763888888888888,2015-03-12,2017-11-25,3,3,
EB-13840,Ellis Ballard,Corporate,West,5,4358.128,656.1988,0.125,0.1859375,2014-05-30,2017-10-01,2,3,
EB-13870,Emily Burns,Consumer,West,10,2767.219,261.5315,0.29090909090909095,-0.12636724386724388,2014-05-05,2017-09-21,3,3,
EB-13930,Eric Barreto,Consumer,West,5,944.6000000000001,0.6042000000000058,0.17142857142857143,0.11221088435374146,2014-02-02,2017-07-22,3,2,
EB-13975,Erica Bern,Corporate,West,4,1643.255,162.8781,0.2833333333333333,-0.009027777777777801,2016-01-04,2017-12-30,2,1,0.0048815454
EB-14110,Eugene Barchas,Consumer,East,6,3071.126,184.7656,0.2090909090909091,0.11586580086580084,2015-04-13,2017-09-08,3,3,
EB-14170,Evan Bailliet,Consumer,South,6,1186.326,282.1701,0.2285714285714286,0.22892857142857143,2014-09-29,2017-10-09,2,3,0.002654954
EC-14050,Erin Creighton,Consumer,East,5,461.914,96.4256,0.09999999999999999,0.19238095238095235,2014-12-17,2017-11-07,3,3,
ED-13885,Emily Ducich,Home Office,West,8,3484.92,670.4435000000001,0.21428571428571427,-0.08089002267573699,2014-08-09,2017-08-17,3,2,0.0018736852
EG-13900,Emily Grady,Consumer,East,5,1832.02,104.2656,0.2,-0.03287477954144625,2015-11-02,2017-12-08,3,3,
EH-13765,Edward Hooks,Corporate,East,12,10310.880000000001,1393.5154,0.07187500000000001,0.2941753472222222,2014-04-12,2017-08-17,2,3,
EH-13945,Eric Hoffmann,Consumer,West,8,684.1709999999999,53.53980000000001,0.29411764705882354,-0.08602941176470592,2014-07-02,2017-05-27,3,3,0.99479514
EH-13990,Erica Hackney,Consumer,South,6,825.9499999999999,150.3759,0.0625,0.2867708333333333,2014-01-15,2016-11-20,3,3,
EH-14005,Erica Hernandez,Home Office,West,7,1219.53,-94.14079999999997,0.17272727272727273,0.20265151515151514,2014-05-13,2017-12-28,3,3,
EH-14125,Eugene Hildebrand,Home Office,Central,10,3082.653,96.27019999999999,0.20555555555555557,0.040615079365079326,2014-10-19,2017-07-31,3,3,
EH-14185,Evan Henry,Consumer,South,6,923.884,242.1107,0.28750000000000003,-0.09781250000000004,2014-05-22,2017-09-16,2,3,
EJ-13720,Ed Jacobs,Consumer,West,4,2162.174,387.0176,0.175,-0.010937499999999996,2014-01-27,2017-03-03,3,3,
EJ-14155,Eva Jacobs,Consumer,South,5,2656.691,451.87550000000005,0.0625,0.23174107142857142,2014-03-03,2017-11-03,3,2,
EK-13795,Eileen Kiefer,Home Office,West,4,1303.478,97.10659999999999,0.0875,0.1965808823529412,2014-03-18,2017-11-16,3,2,
EL-13735,Ed Ludwig,Home Office,East,2,124.28,27.1154,0.0,0.295,2016-04-22,2017-10-14,2,1,
EM-13810,Eleni McCrary,Corporate,West,5,2567.0099999999998,-133.8275,0.14285714285714285,0.15761904761904758,2015-06-07,2017-08-20,3,3,0.004517658
EM-13825,Elizabeth Moffitt,Corporate,Central,8,2339.598,682.5541999999999,0.0625,0.2928125,2014-12-02,2017-11-05,3,3,0.0022195608
EM-13960,Eric Murdock,Consumer,East,5,933.704,102.29599999999999,0.2333333333333333,-0.13708333333333342,2015-10-01,2017-08-01,2,3,
EM-14065,Erin Mull,Consumer,East,4,228.99,40.15459999999999,0.25,-0.009305555555555567,2014-07-22,2017-11-13,3,2,
EM-14095,Eudokia Martin,Corporate,West,4,1041.0420000000001,240.2362,0.1,0.27775,2015-08-07,2017-09-08,2,3,
EM-14140,Eugene Moren,Home Office,West,6,4588.436000000001,1319.3655,0.06666666666666668,0.31083333333333335,2014-07-19,2017-11-12,3,3,0.0027533942
EM-14200,Evan Minnotte,Home Office,South,3,366.822,21.7721,0.125,0.2658035714285714,2015-12-20,2017-07-25,3,2,
EN-13780,Edward Nazzal,Consumer,East,4,2199.366,496.1131,0.044444444444444446,0.24472222222222217,2015-05-30,2017-03-18,3,3,
EP-13915,Emily Phan,Consumer,Central,17,5478.0608,144.9578,0.19741935483870968,0.030209406343182407,2014-07-06,2017-12-18,3,3,
ER-13855,Elpida Rittenbach,Corporate,Central,3,1245.788,-295.7398,0.2,-0.01366666666666667,2015-12-21,2016-11-04,2,2,
ES-14020,Erica Smith,Consumer,West,5,3510.4579999999996,1003.2935,0.125,0.23281249999999998,2014-09-20,2017-11-20,3,3,
ES-14080,Erin Smith,Corporate,South,9,4657.924,246.6661,0.26,0.01701785714285716,2014-10-02,2017-12-02,3,3,
FA-14230,Frank Atkinson,Corporate,West,7,2984.054,520.5229,0.25882352941176473,0.07240196078431371,2014-09-19,2017-09-24,3,3,
FC-14245,Frank Carlisle,Home Office,East,7,3418.742,1217.1662000000001,0.1357142857142857,0.20089285714285712,2015-06-13,2017-10-21,3,3,
FC-14335,Fred Chung,Corporate,Central,7,3889.366,714.2926,0.16,0.21075,2014-10-10,2017-06-29,3,3,
FG-14260,Frank Gastineau,Home Office,West,7,1383.144,394.73969999999997,0.11818181818181818,0.20636363636363636,2014-05-21,2017-11-26,2,3,
FH-14275,Frank Hawley,Corporate,Central,10,4256.272,1073.2676,0.1285714285714286,0.2374206349206349,2014-04-06,2017-11-23,3,3,0.0017761269
FH-14350,Fred Harton,Consumer,West,4,2271.284,706.289,0.10714285714285714,0.21916666666666668,2015-08-23,2017-06-01,3,3,0.99667215
FH-14365,Fred Hopkins,Corporate,East,8,6987.196,2050.2826,0.13846153846153847,0.14444444444444443,2014-10-20,2017-12-25,3,3,0.0022501885
FM-14215,Filia McAdams,Corporate,East,10,2456.638,249.6808,0.09333333333333334,0.23522222222222222,2014-03-11,2017-12-23,3,3,0.0019006904
FM-14290,Frank Merwin,Home Office,West,9,3736.198,198.10949999999997,0.18,-0.012375000000000016,2014-08-26,2017-11-24,2,3,0.0012372661
FM-14380,Fred McMath,Consumer,West,9,2523.266,191.4898,0.15714285714285717,0.09065476190476186,2015-07-12,2017-08-07,3,3,
FO-14305,Frank Olsen,Consumer,East,10,2678.438,215.59689999999998,0.22,-0.0367777777777778,2014-06-09,2017-11-22,3,3,
FP-14320,Frank Preis,Consumer,West,8,4046.746,406.44730000000004,0.13571428571428573,0.21956349206349207,2014-12-07,2017-12-07,3,3,
FW-14395,Fred Wasserman,Corporate,South,3,79.75,23.491300000000003,0.0,0.3033333333333333,2015-03-22,2017-01-02,2,2,
GA-14515,George Ashbrook,Consumer,West,8,3919.7760000000003,840.899,0.0642857142857143,0.3086706349206349,2014-05-18,2017-08-03,3,3,
GA-14725,Guy Armstrong,Consumer,East,11,1398.382,136.70790000000002,0.17954545454545456,0.02198529411764703,2014-02-11,2017-12-25,3,3,
GB-14530,George Bell,Corporate,East,11,1568.44,7.837100000000003,0.16999999999999998,0.11308333333333331,2014-04-28,2017-10-29,3,3,
GB-14575,Giulietta Baptist,Consumer,East,5,4716.288,1135.8393,0.037500000000000006,0.3178125,2015-06-12,2017-12-17,3,3,
GD-14590,Giulietta Dortch,Corporate,East,4,1888.07,230.93729999999996,0.13333333333333333,0.2847222222222222,2014-05-05,2017-12-25,2,3,
GG-14650,Greg Guthrie,Corporate,South,9,2224.0,12.698500000000008,0.15,0.15916666666666665,2014-10-31,2017-11-17,3,3,
GH-14410,Gary Hansen,Home Office,West,9,2819.4669999999996,-576.8335,0.27058823529411763,-0.16476190476190478,2014-07-09,2017-10-16,3,2,0.000996414
GH-14425,Gary Hwang,Consumer,West,4,4172.8460000000005,1176.4181,0.19,0.16975,2014-06-17,2017-11-10,3,3,
GH-14485,Gene Hale,Corporate,Central,2,1361.2440000000001,-95.4498,0.4666666666666666,-0.5458333333333334,2015-10-08,2016-12-08,2,2,
GH-14665,Greg Hansen,Consumer,Central,2,146.94080000000002,-5.810200000000001,0.24,0.009313725490196106,2015-11-17,2017-12-28,2,2,
GK-14620,Grace Kelly,Corporate,West,9,6497.27,1448.5525,0.15714285714285717,0.2244047619047619,2014-06-25,2017-09-09,3,3,
GM-14440,Gary McGarr,Consumer,West,7,3582.8199999999997,347.266,0.11818181818181818,0.15815656565656566,2014-03-21,2017-10-08,3,3,0.0011682989
GM-14455,Gary Mitchum,Home Office,Central,6,3078.624,793.2814000000001,0.16666666666666666,0.1703472222222222,2014-04-11,2017-12-14,3,3,
GM-14500,Gene McClure,Consumer,East,10,1255.682,441.3185,0.11538461538461539,0.2912362637362637,2014-08-09,2017-09-15,3,3,
GM-14680,Greg Matthias,Consumer,West,6,3163.628,35.48649999999999,0.14545454545454548,0.14954545454545454,2014-05-10,2017-07-31,3,3,
GM-14695,Greg Maxwell,Corporate,West,3,6049.966,188.7235,0.05454545454545456,0.29227272727272724,2014-04-05,2017-09-04,3,2,
GP-14740,Guy Phonely,Corporate,East,2,236.53,31.837600000000002,0.13999999999999999,0.17599999999999996,2014-04-06,2015-11-26,1,2,0.99798834
GR-14560,Georgia Rosenberg,Corporate,West,2,1284.38,359.83320000000003,0.0,0.426,2014-11-19,2014-11-21,2,3,0.9974343
GT-14635,Grant Thornton,Corporate,South,3,9351.212,-4108.6589,0.25,0.03416666666666666,2014-06-06,2017-11-04,3,3,
GT-14710,Greg Tran,Consumer,Central,11,11820.119999999999,2163.4269,0.1,0.285628078817734,2014-05-23,2017-11-24,3,3,
GT-14755,Guy Thornton,Consumer,Central,4,226.436,-6.139200000000002,0.2,-0.030714285714285746,2015-02-18,2017-11-26,2,3,
GW-14605,Giulietta Weimer,Consumer,West,7,2189.019,-268.54229999999995,0.15555555555555556,0.0674867724867725,2014-03-01,2017-12-02,3,3,
GZ-14470,Gary Zandusky,Consumer,Central,9,4355.150000000001,1087.7539,0.07857142857142858,0.2950510204081632,2014-08-05,2017-12-23,3,3,
GZ-14545,George Zrebassa,Corporate,East,4,2454.6220000000003,828.661,0.04,0.271,2014-09-28,2017-07-26,3,2,
HA-14905,Helen Abelman,Consumer,East,7,2163.3,270.8574,0.22999999999999998,0.00808333333333334,2014-06-30,2017-10-22,3,3,0.002092432
HA-14920,Helen Andreada,Consumer,West,8,2584.158,99.1445,0.2,0.05499999999999998,2014-10-11,2017-12-10,3,3,
HD-14785,Harold Dahlen,Home Office,East,3,251.36,-135.87599999999998,0.3,-0.10809523809523812,2014-05-11,2015-11-22,1,3,0.9982502
HE-14800,Harold Engle,Corporate,Central,4,883.5319999999999,274.4028,0.018181818181818184,0.3297727272727272,2016-01-30,2017-12-18,3,3,0.004239481
HF-14995,Herbert Flentye,Consumer,Central,7,2533.1639999999998,-13.876799999999989,0.13157894736842105,0.18945492072427053,2014-05-26,2017-12-09,3,3,
HG-14845,Harry Greene,Consumer,South,5,785.628,147.0032,0.19,0.18041666666666667,2014-04-29,2017-11-06,2,3,
HG-14965,Henry Goldwyn,Corporate,West,12,3247.642,-2797.9635000000003,0.17058823529411765,-0.005343137254901953,2014-09-20,2017-12-07,3,3,
HG-15025,Hunter Glantz,Consumer,Central,7,3690.284,804.6113,0.17272727272727273,-0.00020202020202025441,2014-10-14,2017-12-24,3,3,
HH-15010,Hilary Holden,Corporate,West,2,218.668,86.7342,0.03333333333333333,0.35541666666666666,2014-08-29,2017-10-19,2,2,
HJ-14875,Heather Jas,Home Office,South,5,358.1,98.6548,0.10000000000000002,0.2966666666666667,2015-04-13,2017-08-26,2,3,
HK-14890,Heather Kirkland,Corporate,South,8,4877.784,956.9451,0.21333333333333335,-0.009833333333333357,2014-06-10,2017-08-01,3,3,
HL-15040,Hunter Lopez,Consumer,Central,6,12873.297999999999,5622.4292000000005,0.018181818181818184,0.3140909090909091,2014-01-20,2017-11-17,3,3,0.0050945855
HM-14860,Harry Marie,Corporate,East,10,8236.7648,2437.9836,0.231,-0.08982422969187676,2014-07-21,2017-12-28,3,3,0.0020636998
HM-14980,Henry MacAllister,Consumer,East,4,736.276,117.2755,0.17142857142857146,0.2382142857142857,2015-10-02,2017-04-27,3,3,
HP-14815,Harold Pawlan,Home Office,Central,7,1990.314,373.8637,0.3,-0.17847222222222225,2014-05-06,2017-11-30,3,3,
HR-14770,Hallie Redmond,Home Office,West,5,1299.288,185.5794,0.04615384615384616,0.235,2014-03-01,2017-12-17,3,3,
HR-14830,Harold Ryan,Corporate,West,7,5248.787,1196.9504,0.09999999999999999,0.22257936507936504,2014-11-24,2017-07-24,3,3,
HW-14935,Helen Wasserman,Corporate,West,8,9300.254,2164.1611,0.045,0.2536071428571428,2015-09-27,2017-09-04,3,3,0.002705923
HZ-14950,Henia Zydlo,Consumer,East,5,886.52,-130.3879,0.19999999999999998,0.014999999999999966,2016-03-14,2017-11-25,3,3,
IG-15085,Ivan Gibson,Consumer,West,4,744.574,320.4982,0.028571428571428574,0.42,2014-10-18,2017-10-20,1,3,
IL-15100,Ivan Liston,Consumer,West,7,5040.736,1121.937,0.07142857142857142,0.28035714285714286,2014-08-01,2017-08-10,3,3,
IM-15055,Ionia McGrath,Consumer,West,3,2872.63,975.7701,0.1,0.3787499999999999,2014-01-23,2016-11-16,3,3,
IM-15070,Irene Maddox,Consumer,West,7,4930.474,514.6527,0.16666666666666666,0.06242063492063489,2014-12-19,2016-12-05,3,3,
JA-15970,Joseph Airdo,Consumer,West,8,6491.026,-819.4217000000001,0.2125,0.09429398148148145,2014-09-17,2017-09-29,3,3,0.0011068096
JB-15400,Jennifer Braxton,Corporate,Central,10,1791.605,156.05319999999998,0.20625000000000002,-0.05812500000000002,2014-09-14,2017-12-23,3,3,
JB-15925,Joni Blumstein,Consumer,East,3,900.552,-286.9808,0.3,0.015937499999999986,2014-12-05,2015-12-24,3,3,
JB-16000,Joy Bell-,Consumer,Central,7,644.1188,126.76490000000001,0.07428571428571429,0.3547689075630252,2016-01-10,2017-11-17,2,3,
JB-16045,Julia Barnett,Home Office,South,5,2518.115,201.51850000000002,0.1888888888888889,0.06796296296296298,2015-05-03,2017-12-23,3,3,
JC-15340,Jasper Cacioppo,Consumer,West,4,71.263,-0.35560000000000036,0.22499999999999998,-0.0122916666666667,2014-01-28,2017-09-07,2,2,
JC-15385,Jenna Caffey,Consumer,West,1,1058.108,502.92440000000005,0.05,0.384375,2017-07-08,2017-07-08,3,3,
JC-15775,John Castell,Consumer,Central,9,2772.055,279.56919999999997,0.12187500000000001,0.22354779411764703,2014-09-14,2017-07-25,3,3,
JC-16105,Julie Creighton,Corporate,South,5,858.576,201.5952,0.044444444444444446,0.33499999999999996,2014-11-18,2017-11-03,3,3,0.0051509906
JD-15790,John Dryer,Consumer,Central,5,2152.352,-266.55249999999995,0.17142857142857146,0.1782142857142857,2015-04-02,2017-09-04,3,3,
JD-15895,Jonathan Doherty,Corporate,East,11,7610.8640000000005,1050.2667999999999,0.075,0.25157118055555555,2014-03-26,2016-12-01,3,3,
JD-16015,Joy Daniels,Consumer,Central,6,385.43,26.7605,0.3090909090909091,-0.15833333333333333,2014-10-04,2017-09-09,2,3,0.0027084218
JD-16060,Julia Dunbar,Consumer,West,3,695.442,111.11410000000001,0.049999999999999996,0.22142857142857142,2014-09-24,2017-03-05,2,2,
JD-16150,Justin Deggeller,Corporate,Central,8,8828.0305,1619.5199,0.05588235294117647,0.17896193771626298,2014-11-16,2017-11-19,3,3,0.0024849984
JE-15475,Jeremy Ellison,Consumer,East,6,1388.682,276.2197,0.18461538461538465,-0.018846153846153887,2015-03-16,2017-06-20,3,3,0.99685436
JE-15610,Jim Epp,Corporate,Central,7,7754.976,1623.4019,0.16,0.12958333333333333,2014-10-14,2017-11-12,3,3,
JE-15715,Joe Elijah,Consumer,West,10,8697.842999999999,1262.2926,0.3227272727272727,-0.17289141414141415,2014-08-25,2017-11-14,3,3,
JE-15745,Joel Eaton,Consumer,South,13,6760.8150000000005,221.79670000000002,0.14565217391304347,-0.00968487394957982,2014-06-22,2017-11-09,3,3,0.0012833684
JE-16165,Justin Ellison,Corporate,Central,3,2697.248,789.6476,0.028571428571428574,0.31607142857142856,2016-12-05,2017-12-10,3,3,
JF-15190,Jamie Frazer,Consumer,West,7,2279.5860000000002,575.1259,0.12105263157894736,0.22543859649122808,2014-11-15,2017-10-26,3,3,
JF-15295,Jason Fortune-,Consumer,West,5,955.124,97.28899999999999,0.1142857142857143,0.22053571428571425,2014-03-14,2017-05-19,3,3,
JF-15355,Jay Fein,Consumer,Central,6,1911.844,330.199,0.07500000000000001,0.33296875,2015-10-23,2017-09-16,3,3,0.0025851903
JF-15415,Jennifer Ferguson,Consumer,East,6,2371.448,635.6376,0.07142857142857142,0.29839285714285707,2014-06-17,2017-12-28,3,3,
JF-15490,Jeremy Farry,Consumer,West,11,1082.918,-18.06730000000001,0.14666666666666667,0.13116666666666663,2014-10-19,2017-08-31,3,3,
JF-15565,Jill Fjeld,Consumer,Central,8,4198.332,1073.2088,0.17500000000000002,0.16185763888888888,2014-10-11,2017-11-06,3,3,
JG-15115,Jack Garza,Consumer,West,3,2358.676,684.1911,0.24285714285714288,0.04619047619047619,2014-09-21,2015-12-03,3,3,
JG-15160,James Galang,Consumer,West,11,6366.392,1415.6664,0.1111111111111111,0.19333333333333333,2014-05-30,2017-12-29,3,3,
JG-15310,Jason Gross,Corporate,East,6,2240.58,3.7976000000000063,0.2545454545454545,-0.16325757575757577,2016-03-03,2017-12-28,2,3,
JG-15805,John Grady,Corporate,East,6,1507.018,206.1019,0.06666666666666668,0.24000000000000002,2014-04-05,2017-05-21,2,2,0.9961707
JH-15430,Jennifer Halladay,Consumer,South,4,309.281,-24.077100000000005,0.31428571428571433,0.04261904761904758,2014-02-24,2017-12-25,3,2,
JH-15820,John Huston,Consumer,East,6,528.91,26.082199999999997,0.15000000000000002,0.188125,2014-05-19,2017-07-09,3,2,
JH-15910,Jonathan Howell,Consumer,West,7,959.477,-13.554499999999996,0.14444444444444446,0.14361111111111108,2015-06-12,2017-11-19,3,3,
JH-15985,Joseph Holt,Consumer,Central,6,7954.9980000000005,-644.6982,0.08571428571428573,0.26958333333333334,2014-08-09,2017-12-01,3,3,
JH-16180,Justin Hirsh,Consumer,West,4,2256.3940000000002,-96.95300000000002,0.22000000000000003,-0.06833333333333333,2015-05-25,2016-11-21,3,2,
JJ-15445,Jennifer Jackson,Consumer,West,5,709.178,200.5558,0.06666666666666667,0.3358333333333334,2015-03-05,2016-09-03,2,3,
JJ-15760,Joel Jenkins,Home Office,South,2,195.0,34.449200000000005,0.06666666666666667,0.23666666666666666,2015-10-05,2015-12-08,2,3,
JK-15205,Jamie Kunitz,Consumer,West,5,4427.142,1219.983,0.13076923076923078,0.15628205128205128,2014-07-11,2017-10-30,3,3,
JK-15325,Jason Klamczynski,Corporate,Central,3,383.812,55.32769999999999,0.1,0.2975,2014-11-21,2017-03-18,2,2,
JK-15370,Jay Kimmel,Consumer,West,8,2709.632,330.2838,0.12352941176470589,0.1906535947712418,2014-04-11,2017-11-16,3,3,
JK-15625,Jim Karlsson,Consumer,West,7,3760.028,750.9485,0.11666666666666668,0.19937499999999997,2014-05-31,2017-10-30,3,3,0.0016758977
JK-15640,Jim Kriz,Home Office,East,9,4760.434,1172.5303,0.10000000000000002,0.3189583333333333,2014-09-19,2017-07-03,2,3,
JK-15730,Joe Kamberova,Consumer,South,10,4867.2,55.0483,0.3325,-0.27402906162464985,2014-11-18,2017-10-07,3,3,
JK-16090,Juliana Krohn,Consumer,Central,3,3747.668,586.6625,0.19999999999999998,-0.08833333333333333,2015-04-21,2017-12-02,3,3,
JK-16120,Julie Kriz,Home Office,Central,10,2932.484,122.6566,0.20588235294117646,0.045882352941176444,2014-11-02,2017-09-04,3,3,0.001061355
JL-15130,Jack Lebron,Consumer,Central,6,1214.956,-207.79559999999998,0.26666666666666666,-0.012847222222222223,2014-07-18,2017-12-22,3,3,
JL-15175,James Lanier,Home Office,South,5,1571.523,209.2817,0.21428571428571427,0.19642857142857142,2014-12-31,2017-12-24,3,3,
